date;hour;value
29/03/2023;24;13
30/03/2023;9;201
30/03/2023;10;651
30/03/2023;11;771
30/03/2023;12;655
30/03/2023;13;652
30/03/2023;14;584
30/03/2023;15;567
30/03/2023;16;587
30/03/2023;17;546
30/03/2023;18;666
30/03/2023;19;694
30/03/2023;20;483
30/03/2023;21;327
30/03/2023;22;107
30/03/2023;23;55
30/03/2023;24;19
31/03/2023;9;187
31/03/2023;10;547
31/03/2023;11;720
31/03/2023;12;623
31/03/2023;13;461
31/03/2023;14;524
31/03/2023;15;474
31/03/2023;16;528
31/03/2023;17;548
31/03/2023;18;479
31/03/2023;19;553
31/03/2023;20;430
31/03/2023;21;254
31/03/2023;22;92
31/03/2023;23;51
31/03/2023;24;16
01/04/2023;9;123
01/04/2023;10;425
01/04/2023;11;548
01/04/2023;12;501
01/04/2023;13;448
01/04/2023;14;317
01/04/2023;15;368
01/04/2023;16;356
01/04/2023;17;288
01/04/2023;18;311
01/04/2023;19;276
01/04/2023;20;230
01/04/2023;21;160
01/04/2023;22;94
01/04/2023;23;22
01/04/2023;24;19
02/04/2023;9;65
02/04/2023;10;148
02/04/2023;11;212
02/04/2023;12;248
02/04/2023;13;199
02/04/2023;14;167
02/04/2023;15;145
02/04/2023;16;157
02/04/2023;17;182
02/04/2023;18;161
02/04/2023;19;203
02/04/2023;20;190
02/04/2023;21;148
02/04/2023;22;103
02/04/2023;23;48
02/04/2023;24;14
03/04/2023;9;184
03/04/2023;10;561
03/04/2023;11;686
03/04/2023;12;727
03/04/2023;13;661
03/04/2023;14;643
03/04/2023;15;593
03/04/2023;16;607
03/04/2023;17;595
03/04/2023;18;652
03/04/2023;19;658
03/04/2023;20;528
03/04/2023;21;289
03/04/2023;22;154
03/04/2023;23;45
03/04/2023;24;32
04/04/2023;9;184
04/04/2023;10;528
04/04/2023;11;661
04/04/2023;12;641
04/04/2023;13;539
04/04/2023;14;610
04/04/2023;15;561
04/04/2023;16;555
04/04/2023;17;510
04/04/2023;18;517
04/04/2023;19;518
04/04/2023;20;482
04/04/2023;21;269
04/04/2023;22;126
04/04/2023;23;53
04/04/2023;24;21
05/04/2023;9;180
05/04/2023;10;523
05/04/2023;11;634
05/04/2023;12;555
05/04/2023;13;560
05/04/2023;14;448
05/04/2023;15;484
05/04/2023;16;465
05/04/2023;17;518
05/04/2023;18;577
05/04/2023;19;539
05/04/2023;20;490
05/04/2023;21;322
05/04/2023;22;150
05/04/2023;23;73
05/04/2023;24;25
06/04/2023;9;204
06/04/2023;10;451
06/04/2023;11;626
06/04/2023;12;627
06/04/2023;13;578
06/04/2023;14;488
06/04/2023;15;451
06/04/2023;16;495
06/04/2023;17;541
06/04/2023;18;464
06/04/2023;19;504
06/04/2023;20;393
06/04/2023;21;270
06/04/2023;22;146
06/04/2023;23;61
06/04/2023;24;32
07/04/2023;9;156
07/04/2023;10;456
07/04/2023;11;498
07/04/2023;12;550
07/04/2023;13;501
07/04/2023;14;503
07/04/2023;15;483
07/04/2023;16;490
07/04/2023;17;456
07/04/2023;18;494
07/04/2023;19;471
07/04/2023;20;377
07/04/2023;21;200
07/04/2023;22;89
07/04/2023;23;38
07/04/2023;24;15
08/04/2023;9;118
08/04/2023;10;379
08/04/2023;11;454
08/04/2023;12;459
08/04/2023;13;339
08/04/2023;14;303
08/04/2023;15;315
08/04/2023;16;342
08/04/2023;17;314
08/04/2023;18;288
08/04/2023;19;300
08/04/2023;20;269
08/04/2023;21;147
08/04/2023;22;82
08/04/2023;23;57
08/04/2023;24;18
09/04/2023;9;33
09/04/2023;10;115
09/04/2023;11;139
09/04/2023;12;125
09/04/2023;13;85
09/04/2023;14;51
09/04/2023;15;69
09/04/2023;16;91
09/04/2023;17;90
09/04/2023;18;90
09/04/2023;19;117
09/04/2023;20;123
09/04/2023;21;115
09/04/2023;22;79
09/04/2023;23;28
09/04/2023;24;9
10/04/2023;9;61
10/04/2023;10;200
10/04/2023;11;253
10/04/2023;12;290
10/04/2023;13;203
10/04/2023;14;124
10/04/2023;15;97
10/04/2023;16;122
10/04/2023;17;165
10/04/2023;18;160
10/04/2023;19;186
10/04/2023;20;155
10/04/2023;21;130
10/04/2023;22;83
10/04/2023;23;38
10/04/2023;24;8
11/04/2023;9;174
11/04/2023;10;677
11/04/2023;11;685
11/04/2023;12;809
11/04/2023;13;785
11/04/2023;14;703
11/04/2023;15;678
11/04/2023;16;641
11/04/2023;17;741
11/04/2023;18;723
11/04/2023;19;731
11/04/2023;20;520
11/04/2023;21;355
11/04/2023;22;134
11/04/2023;23;59
11/04/2023;24;8
12/04/2023;9;184
12/04/2023;10;694
12/04/2023;11;760
12/04/2023;12;774
12/04/2023;13;621
12/04/2023;14;705
12/04/2023;15;699
12/04/2023;16;742
12/04/2023;17;700
12/04/2023;18;731
12/04/2023;19;743
12/04/2023;20;671
12/04/2023;21;419
12/04/2023;22;215
12/04/2023;23;113
12/04/2023;24;70
13/04/2023;9;190
13/04/2023;10;643
13/04/2023;11;792
13/04/2023;12;789
13/04/2023;13;735
13/04/2023;14;520
13/04/2023;15;671
13/04/2023;16;648
13/04/2023;17;717
13/04/2023;18;740
13/04/2023;19;620
13/04/2023;20;591
13/04/2023;21;336
13/04/2023;22;122
13/04/2023;23;51
13/04/2023;24;17
14/04/2023;9;205
14/04/2023;10;573
14/04/2023;11;746
14/04/2023;12;728
14/04/2023;13;700
14/04/2023;14;642
14/04/2023;15;583
14/04/2023;16;635
14/04/2023;17;677
14/04/2023;18;743
14/04/2023;19;689
14/04/2023;20;453
14/04/2023;21;329
14/04/2023;22;134
14/04/2023;23;59
14/04/2023;24;19
15/04/2023;9;141
15/04/2023;10;506
15/04/2023;11;556
15/04/2023;12;597
15/04/2023;13;534
15/04/2023;14;374
15/04/2023;15;415
15/04/2023;16;363
15/04/2023;17;402
15/04/2023;18;367
15/04/2023;19;382
15/04/2023;20;253
15/04/2023;21;161
15/04/2023;22;79
15/04/2023;23;29
15/04/2023;24;10
16/04/2023;9;67
16/04/2023;10;183
16/04/2023;11;217
16/04/2023;12;283
16/04/2023;13;212
16/04/2023;14;179
16/04/2023;15;196
16/04/2023;16;173
16/04/2023;17;200
16/04/2023;18;157
16/04/2023;19;226
16/04/2023;20;199
16/04/2023;21;139
16/04/2023;22;154
16/04/2023;23;62
16/04/2023;24;20
17/04/2023;9;167
17/04/2023;10;551
17/04/2023;11;794
17/04/2023;12;857
17/04/2023;13;742
17/04/2023;14;590
17/04/2023;15;630
17/04/2023;16;691
17/04/2023;17;692
17/04/2023;18;602
17/04/2023;19;429
17/04/2023;20;483
17/04/2023;21;314
17/04/2023;22;134
17/04/2023;23;49
17/04/2023;24;10
18/04/2023;9;191
18/04/2023;10;563
18/04/2023;11;625
18/04/2023;12;777
18/04/2023;13;711
18/04/2023;14;628
18/04/2023;15;576
18/04/2023;16;569
18/04/2023;17;614
18/04/2023;18;701
18/04/2023;19;663
18/04/2023;20;481
18/04/2023;21;319
18/04/2023;22;126
18/04/2023;23;57
18/04/2023;24;17
19/04/2023;9;240
19/04/2023;10;618
19/04/2023;11;682
19/04/2023;12;809
19/04/2023;13;700
19/04/2023;14;636
19/04/2023;15;663
19/04/2023;16;591
19/04/2023;17;670
19/04/2023;18;738
19/04/2023;19;682
19/04/2023;20;534
19/04/2023;21;308
19/04/2023;22;223
19/04/2023;23;139
19/04/2023;24;31
20/04/2023;9;178
20/04/2023;10;563
20/04/2023;11;836
20/04/2023;12;733
20/04/2023;13;622
20/04/2023;14;592
20/04/2023;15;590
20/04/2023;16;621
20/04/2023;17;571
20/04/2023;18;549
20/04/2023;19;604
20/04/2023;20;551
20/04/2023;21;331
20/04/2023;22;115
20/04/2023;23;64
20/04/2023;24;27
21/04/2023;9;183
21/04/2023;10;578
21/04/2023;11;622
21/04/2023;12;660
21/04/2023;13;617
21/04/2023;14;490
21/04/2023;15;557
21/04/2023;16;539
21/04/2023;17;561
21/04/2023;18;613
21/04/2023;19;501
21/04/2023;20;434
21/04/2023;21;279
21/04/2023;22;131
21/04/2023;23;48
21/04/2023;24;23
22/04/2023;9;178
22/04/2023;10;388
22/04/2023;11;551
22/04/2023;12;588
22/04/2023;13;463
22/04/2023;14;413
22/04/2023;15;387
22/04/2023;16;365
22/04/2023;17;340
22/04/2023;18;369
22/04/2023;19;310
22/04/2023;20;225
22/04/2023;21;180
22/04/2023;22;73
22/04/2023;23;40
22/04/2023;24;15
23/04/2023;9;75
23/04/2023;10;214
23/04/2023;11;242
23/04/2023;12;231
23/04/2023;13;236
23/04/2023;14;171
23/04/2023;15;162
23/04/2023;16;163
23/04/2023;17;181
23/04/2023;18;199
23/04/2023;19;183
23/04/2023;20;159
23/04/2023;21;115
23/04/2023;22;84
23/04/2023;23;27
23/04/2023;24;8
24/04/2023;9;176
24/04/2023;10;552
24/04/2023;11;757
24/04/2023;12;745
24/04/2023;13;673
24/04/2023;14;588
24/04/2023;15;612
24/04/2023;16;548
24/04/2023;17;519
24/04/2023;18;540
24/04/2023;19;539
24/04/2023;20;367
24/04/2023;21;267
24/04/2023;22;105
24/04/2023;23;58
24/04/2023;24;26
25/04/2023;9;110
25/04/2023;10;335
25/04/2023;11;361
25/04/2023;12;378
25/04/2023;13;278
25/04/2023;14;200
25/04/2023;15;246
25/04/2023;16;253
25/04/2023;17;259
25/04/2023;18;253
25/04/2023;19;162
25/04/2023;20;193
25/04/2023;21;160
25/04/2023;22;126
25/04/2023;23;41
25/04/2023;24;14
26/04/2023;9;304
26/04/2023;10;707
26/04/2023;11;1.285
26/04/2023;12;1.454
26/04/2023;13;1.101
26/04/2023;14;871
26/04/2023;15;829
26/04/2023;16;865
26/04/2023;17;897
26/04/2023;18;967
26/04/2023;19;1.044
26/04/2023;20;693
26/04/2023;21;514
26/04/2023;22;206
26/04/2023;23;69
26/04/2023;24;19
27/04/2023;9;290
27/04/2023;10;903
27/04/2023;11;917
27/04/2023;12;994
27/04/2023;13;924
27/04/2023;14;769
27/04/2023;15;755
27/04/2023;16;608
27/04/2023;17;728
27/04/2023;18;813
27/04/2023;19;824
27/04/2023;20;668
27/04/2023;21;383
27/04/2023;22;220
27/04/2023;23;5
27/04/2023;24;1
28/04/2023;9;259
28/04/2023;10;780
28/04/2023;11;797
28/04/2023;12;671
28/04/2023;13;769
28/04/2023;14;620
28/04/2023;15;643
28/04/2023;16;613
28/04/2023;17;607
28/04/2023;18;655
28/04/2023;19;681
28/04/2023;20;521
28/04/2023;21;317
28/04/2023;22;137
28/04/2023;23;49
28/04/2023;24;22
29/04/2023;9;179
29/04/2023;10;492
29/04/2023;11;665
29/04/2023;12;577
29/04/2023;13;546
29/04/2023;14;411
29/04/2023;15;472
29/04/2023;16;397
29/04/2023;17;461
29/04/2023;18;423
29/04/2023;19;350
29/04/2023;20;306
29/04/2023;21;177
29/04/2023;22;92
29/04/2023;23;71
29/04/2023;24;22
30/04/2023;9;94
30/04/2023;10;163
30/04/2023;11;273
30/04/2023;12;324
30/04/2023;13;244
30/04/2023;14;182
30/04/2023;15;148
30/04/2023;16;215
30/04/2023;17;171
30/04/2023;18;213
30/04/2023;19;238
30/04/2023;20;191
30/04/2023;21;168
30/04/2023;22;75
30/04/2023;23;32
30/04/2023;24;16
01/05/2023;9;68
01/05/2023;10;241
01/05/2023;11;290
01/05/2023;12;349
01/05/2023;13;265
01/05/2023;14;279
01/05/2023;15;276
01/05/2023;16;192
01/05/2023;17;237
01/05/2023;18;219
01/05/2023;19;215
01/05/2023;20;193
01/05/2023;21;142
01/05/2023;22;91
01/05/2023;23;30
01/05/2023;24;17
02/05/2023;9;254
02/05/2023;10;775
02/05/2023;11;970
02/05/2023;12;786
02/05/2023;13;816
02/05/2023;14;678
02/05/2023;15;689
02/05/2023;16;755
02/05/2023;17;672
02/05/2023;18;796
02/05/2023;19;745
02/05/2023;20;577
02/05/2023;21;420
02/05/2023;22;194
02/05/2023;23;162
02/05/2023;24;42
03/05/2023;9;233
03/05/2023;10;644
03/05/2023;11;697
03/05/2023;12;714
03/05/2023;13;667
03/05/2023;14;536
03/05/2023;15;535
03/05/2023;16;584
03/05/2023;17;630
03/05/2023;18;586
03/05/2023;19;611
03/05/2023;20;551
03/05/2023;21;364
03/05/2023;22;280
03/05/2023;23;120
03/05/2023;24;25
04/05/2023;9;255
04/05/2023;10;553
04/05/2023;11;658
04/05/2023;12;651
04/05/2023;13;587
04/05/2023;14;506
04/05/2023;15;434
04/05/2023;16;519
04/05/2023;17;578
04/05/2023;18;618
04/05/2023;19;587
04/05/2023;20;426
04/05/2023;21;353
04/05/2023;22;188
04/05/2023;23;69
04/05/2023;24;11
05/05/2023;9;280
05/05/2023;10;548
05/05/2023;11;570
05/05/2023;12;580
05/05/2023;13;502
05/05/2023;14;461
05/05/2023;15;463
05/05/2023;16;486
05/05/2023;17;559
05/05/2023;18;550
05/05/2023;19;541
05/05/2023;20;469
05/05/2023;21;239
05/05/2023;22;150
05/05/2023;23;58
05/05/2023;24;32
06/05/2023;9;187
06/05/2023;10;458
06/05/2023;11;540
06/05/2023;12;452
06/05/2023;13;464
06/05/2023;14;385
06/05/2023;15;398
06/05/2023;16;376
06/05/2023;17;305
06/05/2023;18;363
06/05/2023;19;363
06/05/2023;20;307
06/05/2023;21;168
06/05/2023;22;68
06/05/2023;23;34
06/05/2023;24;25
07/05/2023;9;77
07/05/2023;10;190
07/05/2023;11;260
07/05/2023;12;290
07/05/2023;13;235
07/05/2023;14;162
07/05/2023;15;197
07/05/2023;16;179
07/05/2023;17;193
07/05/2023;18;183
07/05/2023;19;186
07/05/2023;20;164
07/05/2023;21;156
07/05/2023;22;83
07/05/2023;23;41
07/05/2023;24;21
08/05/2023;9;241
08/05/2023;10;647
08/05/2023;11;868
08/05/2023;12;927
08/05/2023;13;758
08/05/2023;14;685
08/05/2023;15;677
08/05/2023;16;697
08/05/2023;17;740
08/05/2023;18;818
08/05/2023;19;824
08/05/2023;20;493
08/05/2023;21;384
08/05/2023;22;189
08/05/2023;23;82
08/05/2023;24;34
09/05/2023;9;286
09/05/2023;10;709
09/05/2023;11;778
09/05/2023;12;834
09/05/2023;13;790
09/05/2023;14;681
09/05/2023;15;701
09/05/2023;16;645
09/05/2023;17;763
09/05/2023;18;793
09/05/2023;19;737
09/05/2023;20;580
09/05/2023;21;321
09/05/2023;22;152
09/05/2023;23;57
09/05/2023;24;21
10/05/2023;9;244
10/05/2023;10;673
10/05/2023;11;849
10/05/2023;12;719
10/05/2023;13;746
10/05/2023;14;624
10/05/2023;15;711
10/05/2023;16;708
10/05/2023;17;601
10/05/2023;18;800
10/05/2023;19;822
10/05/2023;20;612
10/05/2023;21;367
10/05/2023;22;158
10/05/2023;23;75
10/05/2023;24;29
11/05/2023;9;246
11/05/2023;10;657
11/05/2023;11;700
11/05/2023;12;791
11/05/2023;13;631
11/05/2023;14;537
11/05/2023;15;616
11/05/2023;16;597
11/05/2023;17;634
11/05/2023;18;684
11/05/2023;19;611
11/05/2023;20;501
11/05/2023;21;361
11/05/2023;22;142
11/05/2023;23;50
11/05/2023;24;24
12/05/2023;9;233
12/05/2023;10;577
12/05/2023;11;704
12/05/2023;12;703
12/05/2023;13;668
12/05/2023;14;600
12/05/2023;15;532
12/05/2023;16;595
12/05/2023;17;600
12/05/2023;18;673
12/05/2023;19;641
12/05/2023;20;417
12/05/2023;21;306
12/05/2023;22;136
12/05/2023;23;46
12/05/2023;24;17
13/05/2023;9;174
13/05/2023;10;451
13/05/2023;11;580
13/05/2023;12;608
13/05/2023;13;477
13/05/2023;14;412
13/05/2023;15;419
13/05/2023;16;340
13/05/2023;17;399
13/05/2023;18;387
13/05/2023;19;437
13/05/2023;20;328
13/05/2023;21;199
13/05/2023;22;79
13/05/2023;23;35
13/05/2023;24;17
14/05/2023;9;67
14/05/2023;10;219
14/05/2023;11;210
14/05/2023;12;235
14/05/2023;13;263
14/05/2023;14;220
14/05/2023;15;187
14/05/2023;16;177
14/05/2023;17;204
14/05/2023;18;254
14/05/2023;19;266
14/05/2023;20;232
14/05/2023;21;188
14/05/2023;22;94
14/05/2023;23;35
14/05/2023;24;9
15/05/2023;9;209
15/05/2023;10;758
15/05/2023;11;870
15/05/2023;12;861
15/05/2023;13;729
15/05/2023;14;723
15/05/2023;15;682
15/05/2023;16;674
15/05/2023;17;700
15/05/2023;18;704
15/05/2023;19;731
15/05/2023;20;562
15/05/2023;21;353
15/05/2023;22;174
15/05/2023;23;79
15/05/2023;24;16
16/05/2023;9;231
16/05/2023;10;626
16/05/2023;11;807
16/05/2023;12;830
16/05/2023;13;685
16/05/2023;14;591
16/05/2023;15;591
16/05/2023;16;612
16/05/2023;17;689
16/05/2023;18;653
16/05/2023;19;661
16/05/2023;20;415
16/05/2023;21;347
16/05/2023;22;133
16/05/2023;23;108
16/05/2023;24;63
17/05/2023;9;212
17/05/2023;10;661
17/05/2023;11;762
17/05/2023;12;757
17/05/2023;13;757
17/05/2023;14;835
17/05/2023;15;775
17/05/2023;16;593
17/05/2023;17;674
17/05/2023;18;690
17/05/2023;19;648
17/05/2023;20;532
17/05/2023;21;304
17/05/2023;22;197
17/05/2023;23;95
17/05/2023;24;16
18/05/2023;9;243
18/05/2023;10;562
18/05/2023;11;702
18/05/2023;12;603
18/05/2023;13;670
18/05/2023;14;610
18/05/2023;15;558
18/05/2023;16;553
18/05/2023;17;461
18/05/2023;18;615
18/05/2023;19;603
18/05/2023;20;504
18/05/2023;21;320
18/05/2023;22;132
18/05/2023;23;76
18/05/2023;24;14
19/05/2023;9;164
19/05/2023;10;606
19/05/2023;11;619
19/05/2023;12;643
19/05/2023;13;567
19/05/2023;14;514
19/05/2023;15;579
19/05/2023;16;576
19/05/2023;17;528
19/05/2023;18;567
19/05/2023;19;561
19/05/2023;20;404
19/05/2023;21;276
19/05/2023;22;175
19/05/2023;23;102
19/05/2023;24;30
20/05/2023;9;150
20/05/2023;10;425
20/05/2023;11;634
20/05/2023;12;615
20/05/2023;13;594
20/05/2023;14;453
20/05/2023;15;401
20/05/2023;16;402
20/05/2023;17;405
20/05/2023;18;469
20/05/2023;19;411
20/05/2023;20;303
20/05/2023;21;204
20/05/2023;22;77
20/05/2023;23;47
20/05/2023;24;13
21/05/2023;9;57
21/05/2023;10;223
21/05/2023;11;251
21/05/2023;12;310
21/05/2023;13;256
21/05/2023;14;235
21/05/2023;15;222
21/05/2023;16;195
21/05/2023;17;234
21/05/2023;18;261
21/05/2023;19;233
21/05/2023;20;232
21/05/2023;21;138
21/05/2023;22;83
21/05/2023;23;48
21/05/2023;24;15
22/05/2023;9;232
22/05/2023;10;646
22/05/2023;11;793
22/05/2023;12;675
22/05/2023;13;605
22/05/2023;14;603
22/05/2023;15;591
22/05/2023;16;372
22/05/2023;17;384
22/05/2023;18;459
22/05/2023;19;423
22/05/2023;20;336
22/05/2023;21;414
22/05/2023;22;219
22/05/2023;23;95
22/05/2023;24;32
23/05/2023;9;211
23/05/2023;10;589
23/05/2023;11;732
23/05/2023;12;750
23/05/2023;13;566
23/05/2023;14;580
23/05/2023;15;564
23/05/2023;16;626
23/05/2023;17;602
23/05/2023;18;617
23/05/2023;19;687
23/05/2023;20;531
23/05/2023;21;339
23/05/2023;22;174
23/05/2023;23;85
23/05/2023;24;35
24/05/2023;9;212
24/05/2023;10;596
24/05/2023;11;746
24/05/2023;12;699
24/05/2023;13;626
24/05/2023;14;666
24/05/2023;15;528
24/05/2023;16;563
24/05/2023;17;580
24/05/2023;18;582
24/05/2023;19;532
24/05/2023;20;425
24/05/2023;21;291
24/05/2023;22;155
24/05/2023;23;76
24/05/2023;24;20
25/05/2023;9;301
25/05/2023;10;745
25/05/2023;11;718
25/05/2023;12;783
25/05/2023;13;682
25/05/2023;14;683
25/05/2023;15;688
25/05/2023;16;528
25/05/2023;17;638
25/05/2023;18;660
25/05/2023;19;662
25/05/2023;20;523
25/05/2023;21;304
25/05/2023;22;163
25/05/2023;23;94
25/05/2023;24;38
26/05/2023;9;243
26/05/2023;10;678
26/05/2023;11;795
26/05/2023;12;639
26/05/2023;13;679
26/05/2023;14;523
26/05/2023;15;561
26/05/2023;16;470
26/05/2023;17;498
26/05/2023;18;571
26/05/2023;19;564
26/05/2023;20;387
26/05/2023;21;287
26/05/2023;22;111
26/05/2023;23;55
26/05/2023;24;24
27/05/2023;9;143
27/05/2023;10;411
27/05/2023;11;509
27/05/2023;12;518
27/05/2023;13;360
27/05/2023;14;417
27/05/2023;15;414
27/05/2023;16;355
27/05/2023;17;337
27/05/2023;18;320
27/05/2023;19;364
27/05/2023;20;266
27/05/2023;21;177
27/05/2023;22;90
27/05/2023;23;53
27/05/2023;24;18
28/05/2023;9;86
28/05/2023;10;213
28/05/2023;11;252
28/05/2023;12;231
28/05/2023;13;197
28/05/2023;14;156
28/05/2023;15;167
28/05/2023;16;178
28/05/2023;17;165
28/05/2023;18;183
28/05/2023;19;177
28/05/2023;20;126
28/05/2023;21;196
28/05/2023;22;119
28/05/2023;23;42
28/05/2023;24;28
29/05/2023;9;247
29/05/2023;10;634
29/05/2023;11;678
29/05/2023;12;757
29/05/2023;13;667
29/05/2023;14;597
29/05/2023;15;651
29/05/2023;16;490
29/05/2023;17;599
29/05/2023;18;651
29/05/2023;19;598
29/05/2023;20;553
29/05/2023;21;334
29/05/2023;22;167
29/05/2023;23;95
29/05/2023;24;24
30/05/2023;9;254
30/05/2023;10;599
30/05/2023;11;707
30/05/2023;12;604
30/05/2023;13;586
30/05/2023;14;573
30/05/2023;15;541
30/05/2023;16;522
30/05/2023;17;502
30/05/2023;18;585
30/05/2023;19;623
30/05/2023;20;480
30/05/2023;21;331
30/05/2023;22;163
30/05/2023;23;79
30/05/2023;24;36
31/05/2023;9;237
31/05/2023;10;568
31/05/2023;11;732
31/05/2023;12;653
31/05/2023;13;573
31/05/2023;14;547
31/05/2023;15;564
31/05/2023;16;582
31/05/2023;17;570
31/05/2023;18;584
31/05/2023;19;594
31/05/2023;20;497
31/05/2023;21;341
31/05/2023;22;214
31/05/2023;23;125
31/05/2023;24;47
01/06/2023;9;227
01/06/2023;10;558
01/06/2023;11;693
01/06/2023;12;658
01/06/2023;13;604
01/06/2023;14;489
01/06/2023;15;571
01/06/2023;16;505
01/06/2023;17;503
01/06/2023;18;580
01/06/2023;19;537
01/06/2023;20;463
01/06/2023;21;283
01/06/2023;22;160
01/06/2023;23;68
01/06/2023;24;29
02/06/2023;9;137
02/06/2023;10;335
02/06/2023;11;344
02/06/2023;12;306
02/06/2023;13;290
02/06/2023;14;239
02/06/2023;15;248
02/06/2023;16;194
02/06/2023;17;249
02/06/2023;18;274
02/06/2023;19;259
02/06/2023;20;213
02/06/2023;21;164
02/06/2023;22;102
02/06/2023;23;62
02/06/2023;24;18
03/06/2023;9;169
03/06/2023;10;439
03/06/2023;11;544
03/06/2023;12;449
03/06/2023;13;422
03/06/2023;14;348
03/06/2023;15;343
03/06/2023;16;354
03/06/2023;17;311
03/06/2023;18;372
03/06/2023;19;297
03/06/2023;20;252
03/06/2023;21;181
03/06/2023;22;100
03/06/2023;23;59
03/06/2023;24;22
04/06/2023;9;74
04/06/2023;10;217
04/06/2023;11;229
04/06/2023;12;260
04/06/2023;13;222
04/06/2023;14;178
04/06/2023;15;177
04/06/2023;16;160
04/06/2023;17;181
04/06/2023;18;177
04/06/2023;19;178
04/06/2023;20;211
04/06/2023;21;201
04/06/2023;22;163
04/06/2023;23;58
04/06/2023;24;21
05/06/2023;9;306
05/06/2023;10;745
05/06/2023;11;1.088
05/06/2023;12;884
05/06/2023;13;766
05/06/2023;14;616
05/06/2023;15;619
05/06/2023;16;606
05/06/2023;17;707
05/06/2023;18;702
05/06/2023;19;639
05/06/2023;20;641
05/06/2023;21;398
05/06/2023;22;232
05/06/2023;23;106
05/06/2023;24;26
06/06/2023;9;283
06/06/2023;10;549
06/06/2023;11;622
06/06/2023;12;650
06/06/2023;13;555
06/06/2023;14;532
06/06/2023;15;505
06/06/2023;16;463
06/06/2023;17;550
06/06/2023;18;701
06/06/2023;19;538
06/06/2023;20;441
06/06/2023;21;309
06/06/2023;22;187
06/06/2023;23;87
06/06/2023;24;24
07/06/2023;9;256
07/06/2023;10;673
07/06/2023;11;783
07/06/2023;12;581
07/06/2023;13;677
07/06/2023;14;583
07/06/2023;15;601
07/06/2023;16;629
07/06/2023;17;547
07/06/2023;18;677
07/06/2023;19;611
07/06/2023;20;478
07/06/2023;21;344
07/06/2023;22;148
07/06/2023;23;75
07/06/2023;24;25
08/06/2023;9;193
08/06/2023;10;581
08/06/2023;11;674
08/06/2023;12;661
08/06/2023;13;523
08/06/2023;14;547
08/06/2023;15;547
08/06/2023;16;577
08/06/2023;17;631
08/06/2023;18;587
08/06/2023;19;544
08/06/2023;20;450
08/06/2023;21;296
08/06/2023;22;156
08/06/2023;23;69
08/06/2023;24;29
09/06/2023;9;200
09/06/2023;10;526
09/06/2023;11;622
09/06/2023;12;625
09/06/2023;13;537
09/06/2023;14;440
09/06/2023;15;503
09/06/2023;16;552
09/06/2023;17;567
09/06/2023;18;559
09/06/2023;19;521
09/06/2023;20;421
09/06/2023;21;213
09/06/2023;22;133
09/06/2023;23;57
09/06/2023;24;19
10/06/2023;9;147
10/06/2023;10;401
10/06/2023;11;463
10/06/2023;12;490
10/06/2023;13;500
10/06/2023;14;393
10/06/2023;15;327
10/06/2023;16;321
10/06/2023;17;341
10/06/2023;18;355
10/06/2023;19;319
10/06/2023;20;237
10/06/2023;21;150
10/06/2023;22;72
10/06/2023;23;57
10/06/2023;24;23
11/06/2023;9;64
11/06/2023;10;185
11/06/2023;11;309
11/06/2023;12;216
11/06/2023;13;210
11/06/2023;14;144
11/06/2023;15;166
11/06/2023;16;149
11/06/2023;17;151
11/06/2023;18;205
11/06/2023;19;226
11/06/2023;20;177
11/06/2023;21;149
11/06/2023;22;79
11/06/2023;23;61
11/06/2023;24;12
12/06/2023;9;210
12/06/2023;10;639
12/06/2023;11;719
12/06/2023;12;708
12/06/2023;13;582
12/06/2023;14;564
12/06/2023;15;527
12/06/2023;16;556
12/06/2023;17;569
12/06/2023;18;558
12/06/2023;19;670
12/06/2023;20;495
12/06/2023;21;318
12/06/2023;22;172
12/06/2023;23;85
12/06/2023;24;32
13/06/2023;9;198
13/06/2023;10;539
13/06/2023;11;685
13/06/2023;12;676
13/06/2023;13;568
13/06/2023;14;493
13/06/2023;15;567
13/06/2023;16;561
13/06/2023;17;570
13/06/2023;18;636
13/06/2023;19;572
13/06/2023;20;510
13/06/2023;21;331
13/06/2023;22;208
13/06/2023;23;97
13/06/2023;24;21
14/06/2023;9;241
14/06/2023;10;510
14/06/2023;11;692
14/06/2023;12;716
14/06/2023;13;692
14/06/2023;14;545
14/06/2023;15;535
14/06/2023;16;488
14/06/2023;17;591
14/06/2023;18;670
14/06/2023;19;633
14/06/2023;20;487
14/06/2023;21;273
14/06/2023;22;194
14/06/2023;23;115
14/06/2023;24;25
15/06/2023;9;204
15/06/2023;10;559
15/06/2023;11;810
15/06/2023;12;634
15/06/2023;13;641
15/06/2023;14;585
15/06/2023;15;571
15/06/2023;16;599
15/06/2023;17;502
15/06/2023;18;597
15/06/2023;19;568
15/06/2023;20;464
15/06/2023;21;316
15/06/2023;22;128
15/06/2023;23;91
15/06/2023;24;28
16/06/2023;9;193
16/06/2023;10;534
16/06/2023;11;660
16/06/2023;12;670
16/06/2023;13;499
16/06/2023;14;451
16/06/2023;15;417
16/06/2023;16;509
16/06/2023;17;520
16/06/2023;18;507
16/06/2023;19;525
16/06/2023;20;363
16/06/2023;21;228
16/06/2023;22;172
16/06/2023;23;117
16/06/2023;24;30
17/06/2023;9;142
17/06/2023;10;380
17/06/2023;11;463
17/06/2023;12;472
17/06/2023;13;391
17/06/2023;14;285
